nid,date,title,agency_id,nail_num,img_url,img_path,photographer,photographer_desc,birth_year,death_year,id,place_name,coordinates,category
556195,1973-10-01,"A PORTION OF LAKE SHORE DRIVE IN CHICAGO. IT AND THE OUTER DRIVE ARE THE CITY'S MOST SPECTACULAR STREET. TRAFFIC MOTORS ALONG LAKE MICHIGAN FROM 5600 NORTH TO 6600 SOUTH, GENERALLY AT 45 MPH. THE DRIVE PROVIDES A CONTINUOUS, LANDSCAPED ASPECT OF CHICAGO'S FRONT YARD. THERE ARE FOUR LANES EACH WAY, BUT SIX LANES ARE ONE WAY IN AND SIX OUT DURING THE MORNING AND EVENING RUSH HOURS. THE FIELD MUSEUM OF NATURAL HISTORY IS SEEN IN THE BACKGROUND",230/03/013743,NWDNS-412-DA-13743,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13743_15-0623M.TIF,556195.jpg,"White, John H.,","John H. White (b. 1945), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1945.0,,10045399.0,Chicago (Ill.),"41 51 N, 087 39 W (41.85, -87.65)",Transportation and Infrastructure
556253,1973-07-01,THE REV. JESSE JACKSON SPEAKS ON A RADIO BROADCAST FROM THE HEADQUARTERS OF OPERATION PUSH AT ITS ANNUAL CONVENTION. ONE OF THE AIMS OF THE ORGANIZATION IS TO OPEN THE WORLD OF BUSINESS TO SMALL BLACK OWNED BUSINESSES. REV. JACKSON IS CREDITED FOR HELPING TO MAKE CHICAGO THE BLACK BANKING CAPITAL OF THE COUNTRY. HE HELPED PERSUADE WHITE COMPANIES TO STOP TAKING PROFITS EARNED FROM BLACK CONSUMERS TO THE WHITE SUBURBS,231/01/013801,NWDNS-412-DA-13801,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13801_15-0681M.TIF,556253.jpg,"White, John H.,","John H. White (b. 1945), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1945.0,,10045399.0,Chicago (Ill.),"41 51 N, 087 39 W (41.85, -87.65)",People and Community
556281,1973-08-01,"CLOSEUP OF A BLACK BEAUTY GRACING A FLOAT DURING THE ANNUAL BUD BILLIKEN DAY PARADE ALONG DR. MARTIN L. KING JR. DRIVE ON CHICAGO'S SOUTH SIDE. UP TO A HALF MILLION PEOPLE VIEW ONE OF THE LARGEST EVENTS OF THE YEAR, HELD FOR BLACKS OF ALL AGES AND ECONOMIC STATUS. THE PARADE ALSO INCLUDES BLACK POLITICIANS, BLACK BUSINESSES DISPLAYING THEIR PRODUCTS AND BLACK BANDS",231/29/013829,NWDNS-412-DA-13829,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13829_15-0709M.TIF,556281.jpg,"White, John H.,","John H. White (b. 1945), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1945.0,,10045399.0,Chicago (Ill.),"41 51 N, 087 39 W (41.85, -87.65)",Agriculture and Farming
556336,1974-04-01,"SHIFT OF MINERS IN THE ELEVATOR WHICH WILL TAKE THEM DOWN TO WORK IN THE VIRGINIA-POCAHONTAS MINE #4 NEAR RICHLANDS, VIRGINIA THEY ARE HEADED FOR THE 1,200 FOOT LEVEL. THE BLACK HATS SIGNIFY THAT THE MEN ARE EXPERIENCED MINERS. THE MINER WITH THE GREEN HAT IS A SAFETY MAN. THESE MINES HAVE THREE SHIFTS, TWO WORKING AND ONE CLEANUP",232/24/013884,NWDNS-412-DA-13884,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13884_15-0764M.TIF,556336.jpg,"Corn, Jack,","Jack (John Felton) Corn, educator, author, photojournalist, air force photographer, was born in Nashville, Tennessee on January 14, 1929. Corn is retired from Western Kentucky University Journalism program as Professional Photojournalist-in-Residence (1990-1995). He is recognized by Board of Regents as Photojournalism Professional-in-Residence of Journalism, Emeritus effective October 26, 2004. He was Director of Photography of the Chicago Tribune from 1984 to 1991, and during which time the Tribune began using editorial color on a daily basis and became the first paper in the USA to move electronic images for daily production. He is the founder of Western Kentucky University¿s ¿Mountain People¿s Workshop¿ in 1978 and faculty member from 1978 through 1983. Corn was a contributing photographer for the Environmental Protection Agency's Documerica project in the early 1970s.",1929.0,,10042559.0,Richlands (Va.),"37 05 N, 081 47 W (37.083, -81.783)",Pollution and Environmental Damage
556429,1974-04-01,"TRUCK MAKING ITS WAY UP BLAIR MOUNTAIN, A PLACE NEAR LOGAN WEST VIRGINIA, WHICH HOLDS AN IMPORTANT PLACE IN UNION HISTORY PROTESTING FOR BETTER WORKING CONDITIONS, MINERS MARCHED OVER THIS MOUNTAIN IN 1921. MANY WERE SHOT AND KILLED WHEN MET BY FEDERAL TROOPS. THAT ACTION GALVANIZED THE MINERS INTO ACTION AND LED TO UNION ORGANIZATION",233/57/013977,NWDNS-412-DA-13977,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-13977_15-0857M.TIF,556429.jpg,"Corn, Jack,","Jack (John Felton) Corn, educator, author, photojournalist, air force photographer, was born in Nashville, Tennessee on January 14, 1929. Corn is retired from Western Kentucky University Journalism program as Professional Photojournalist-in-Residence (1990-1995). He is recognized by Board of Regents as Photojournalism Professional-in-Residence of Journalism, Emeritus effective October 26, 2004. He was Director of Photography of the Chicago Tribune from 1984 to 1991, and during which time the Tribune began using editorial color on a daily basis and became the first paper in the USA to move electronic images for daily production. He is the founder of Western Kentucky University¿s ¿Mountain People¿s Workshop¿ in 1978 and faculty member from 1978 through 1983. Corn was a contributing photographer for the Environmental Protection Agency's Documerica project in the early 1970s.",1929.0,,10042265.0,Logan (W. Va.),"37 50 N, 081 59 W (37.833, -81.983)",Rural Landscape
556553,1974-06-01,"A MINER WHO HAD COMPLETED HIS WORK SHIFT IS SHOWN ON A PONY BELONGING TO THE FAMILY OF THE TAVERN OPERATOR. A SHORT WHILE LATER HE WAS BUCKED OFF. THERE IS LITTLE FOR THE YOUNG MINERS TO DO IN THE SMALL MINING TOWNS OTHER THAN DRINK BEER AND TALK. IN RHODELL, WEST VIRGINIA, NEAR BECKLEY",236/01/014101,NWDNS-412-DA-14101,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14101_15-0981M.TIF,556553.jpg,"Corn, Jack,","Jack (John Felton) Corn, educator, author, photojournalist, air force photographer, was born in Nashville, Tennessee on January 14, 1929. Corn is retired from Western Kentucky University Journalism program as Professional Photojournalist-in-Residence (1990-1995). He is recognized by Board of Regents as Photojournalism Professional-in-Residence of Journalism, Emeritus effective October 26, 2004. He was Director of Photography of the Chicago Tribune from 1984 to 1991, and during which time the Tribune began using editorial color on a daily basis and became the first paper in the USA to move electronic images for daily production. He is the founder of Western Kentucky University¿s ¿Mountain People¿s Workshop¿ in 1978 and faculty member from 1978 through 1983. Corn was a contributing photographer for the Environmental Protection Agency's Documerica project in the early 1970s.",1929.0,,10042308.0,Rhodell (W. Va.),"37 36 N, 081 18 W (37.6, -81.3)",Transportation and Infrastructure
556676,1974-04-01,"SNACK BAR IS A POPULAR PLACE ON AMTRAK PASSENGER TRAINS THROUGHOUT THE UNITED STATES. THIS ONE IS SITUATED ABOARD ONE OF THE METROLINERS THAT MAKE A TOTAL OF 16 ROUND TRIPS BETWEEN WASHINGTON, DISTRICT OF COLUMBIA, AND NEW YORK CITY EACH DAY. THE CORPORATION REPORTED 18,000,000 PASSENGERS IN THE U.S. DURING 1974, AN INCREASE OF 10 PERCENT FROM THE PREVIOUS YEAR. DESPITE THE ADDED NUMBER OF RIDERS THE CORPORATION REPORTED A DEFICIT OF $272.6 MILLION AND REVENUES OF $256.9 MILLION",238/04/014224,NWDNS-412-DA-14224,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14224_15-1104M.TIF,556676.jpg,"Pickerell, Jim,","Jim Pickerell (b. James Howard Pickerell, June 9, 1936, Dayton, Ohio) is a career photojournalist who took photographs for the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,,,,People and Community
556718,1974-05-01,"CARS WERE ILLEGALLY PARKED ON TRAFFIC ""ISLANDS"", SIDEWALKS THE GRASS, BUS LANES AND NEAR FIREPLUGS DURING A BUS STRIKE IN WASHINGTON, DISTRICT OF COLUMBIA, IN MAY, 1974. SOME 250,000 PEOPLE WERE FORCED TO FIND ALTERNATE METHODS OF TRANSPORTATION, USUALLY THE CAR. MONUMENTAL TRAFFIC JAMS RESULTED AS DRIVERS LEARNED THERE WERE MORE AUTOS THAN PLACES TO PARK LEGALLY. VERY FEW TICKETS WERE GIVEN FOR VIOLATIONS BECAUSE OF THE SITUATION. NORMALLY 1,800 BUSES ARE USED DURING RUSH HOURS",238/46/014266,NWDNS-412-DA-14266,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14266_15-1146M.TIF,556718.jpg,"Pickerell, Jim,","Jim Pickerell (b. James Howard Pickerell, June 9, 1936, Dayton, Ohio) is a career photojournalist who took photographs for the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10046466.0,Washington (D.C.),"38 50 N, 077 00 W (38.833, -77)",Urban Landscape
556804,1974-06-01,"ONE PASSENGER STEPS OFF A METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY (MARTA) BUS AS ANOTHER WAITS TO CLIMB ON IN ATLANTA GEORGIA. RIDERSHIP INCREASED 27 PERCENT FROM 1970 TO 1974 TO A TOTAL OF 73,727,000. MARTA HAS 715 BUSES, 490 OF THEM NEW, THAT TRAVEL 1,592 ROUTE MILES EACH WORK DAY. NEW SERVICES IN ADDITION TO THE BUSES WERE NEW ROUTES WHICH NOW TOTAL 134, NIGHT SERVICE, PASSENGER WAITING SHELTERS, FRINGE PARKING AND A FARE DECREASE FROM 40 TO 15 CENTS",240/12/014352,NWDNS-412-DA-14352,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14352_15-1232M.TIF,556804.jpg,"Pickerell, Jim,","Jim Pickerell (b. James Howard Pickerell, June 9, 1936, Dayton, Ohio) is a career photojournalist who took photographs for the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045394.0,Atlanta (Ga.),"33 44 N, 084 23 W (33.733, -84.383)",People and Community
556874,1974-10-01,"SOUTHERN RAILWAY RIGHT-OF-WAY WORKER, WORKING WITH A MACHINE THAT AIDS IN REPLACING OLD TRACK WITH NEW QUARTER MILE LONG SECTIONS OF RAIL. ON A GOOD DAY, WHEN THE CREW DOESN'T HAVE TO STOP WORK TOO MANY TIMES TO LET TRAINS PASS ON PARALLEL TRACKS THEY CAN LAY SLIGHTLY LESS THAN TWO MILES OF WELDED TRACKS PER DAY IN 1974 SOUTHERN HAD AN AVERAGE OF FOUR CREWS NUMBERING 50 TO 55 MEN EACH WORKING ON THE SYSTEM'S 10,531 MILES OF RAILROAD",241/22/014422,NWDNS-412-DA-14422,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14422_16-0002M.TIF,556874.jpg,"Pickerell, Jim,","Jim Pickerell (b. James Howard Pickerell, June 9, 1936, Dayton, Ohio) is a career photojournalist who took photographs for the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10042389.0,Culpeper (Va.),"38 28 N, 077 59 W (38.467, -77.983)",Transportation and Infrastructure
556893,1974-10-01,"SOUTHERN RAILWAY RIGHT-OF-WAY MACHINERY AND WORK CREW IMPROVING THE ROADBED. IN 1974 THE COMPANY SPENT 18.6 PERCENT OF ITS REVENUE IN TRACK MAINTENANCE, THE HIGHEST IN THE INDUSTRY. THAT YEAR SOUTHERN LAID 91,808 TONS OF RAIL AND PLACED 2,278,318 RAILROAD TIES. THE MAXIMUM SAFE SPEED ON THE COMPANY'S TRACK IS USUALLY 60 MILES PER HOUR FOR THE ENTIRE 10,531 MILES OF THE SYSTEM. IN COMPARISON, ANOTHER COMPANY HAS ONE SECTION WITH AN EIGHT MILES PER HOUR TOP SPEED",241/41/014441,NWDNS-412-DA-14441,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14441_16-0021M.TIF,556893.jpg,"Pickerell, Jim,","Jim Pickerell (b. James Howard Pickerell, June 9, 1936, Dayton, Ohio) is a career photojournalist who took photographs for the Environmental Protection Agency's Documerica project in the early 1970s.",1936.0,,10045476.0,Alexandria (Va.),"38 48 N, 077 02 W (38.8, -77.033)",Pollution and Environmental Damage
556916,1974-07-01,AERIAL VIEW LOOKING SOUTHWEST OF THE NORTH END OF THE BANGOR ANNEX NAVY INSTALLATION. PRIVATE FARMS ARE SEEN IN THE FOREGROUND WITH ACCESS FROM CLEAR CREEK ROAD. FACILITIES FOR THE NAVY'S NEW TRIDENT SUBMARINES WILL BE BUILT IN THE AREA. THE EXPECTED POPULATION GROWTH WILL AFFECT THE HUMANS AND THE ANIMALS WHO PRESENTLY LIVE THERE,242/04/014464,NWDNS-412-DA-14464,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14464_16-0044M.TIF,556916.jpg,,,,,10045797.0,Seattle (Wash.),"47 36 N, 122 19 W (47.6, -122.32)",Rural Landscape
557002,1974-07-01,"AERIAL VIEW OF CITY WATER RESERVOIR OF BREMERTON. IT IS LOCATED SOUTHEAST OF BREMERTON IN SOUTHERN KITSAP COUNTY. THIS COMMUNITY AND OTHERS LIKE IT WILL BE AFFECTED BY POPULATION GROWTH WHEN THE NAVY'S TRIDENT SUBMARINE BASE IS BUILT NEARBY. A ""NEW CITY"" IS PROPOSED TO HOUSE A SUBSTANTIAL PORTION OF THE PROJECTED 27,000 PEOPLE WHO WILL MOVE INTO THE AREA WHEN THE NAVAL INSTALLATION IS COMPLETED",243/30/014550,NWDNS-412-DA-14550,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14550_16-0130M.TIF,557002.jpg,,,,,10045797.0,Seattle (Wash.),"47 36 N, 122 19 W (47.6, -122.32)",Pollution and Environmental Damage
557007,1973-11-01,"KITSAP COUNTY AUDUBON SOCIETY MEMBERS ON A FIELD TRIP. THEY ARE IDENTIFYING THE FAUNA AND FLORA ON A SMALL PIECE OF WILD LAND BEING MIS-USED BY WEEKEND TRAIL MOTOR BIKERS. INCREASED LAND USE PRESSURE IS EXPECTED WHEN THE NAVY'S TRIDENT SUBMARINE BASE IS BUILT NEARBY. A ""NEW CITY"" IS PROPOSED TO HOUSE A SUBSTANTIAL PORTION OF THE PROJECTED 27,000 PEOPLE WHO WILL MOVE INTO THE AREA WHEN THE NAVAL INSTALLATION IS COMPLETED",243/35/014555,NWDNS-412-DA-14555,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14555_16-0135M.TIF,557007.jpg,,,,,10045797.0,Seattle (Wash.),"47 36 N, 122 19 W (47.6, -122.32)",Pollution and Environmental Damage
557099,1974-09-01,"VIEW OF OVERGRAZED PRAIRIE WITH HARDWOOD FOREST IN THE DISTANCE IN DONIPHAN COUNTY KANSAS, NEAR TROY IN THE EXTREME NORTHEAST CORNER OF THE STATE. PLANTS THAT INHABIT THE AREA ONCE COVERED BY TALLGRASS PRAIRIE INCLUDE GOLDENROD; DOGBANE AND BROME GRASS. NORTHEAST KANSAS IS UNIQUE BECAUSE IT CONTAINS THE ONLY HARDWOOD FOREST IN THE STATE IN ADDITION TO TALLGRASS PRAIRIE",245/07/014647,NWDNS-412-DA-14647,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14647_16-0227M.TIF,557099.jpg,"Duncan, Patricia D.,","Patricia D. Duncan (b. 1932), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1932.0,,10038939.0,Doniphan County (Kan.),"39 48 N, 095 07 W (39.8, -95.117)",Rural Landscape
557248,1973-09-01,"POLLUTION FROM COKE BATTERIES HANGS IN THE AIR OVER A JONES AND LAUGHLIN STEEL CORPORATION PLANT AT ALIQUIPPA, PENNSYLVANIA NEAR PITTSBURGH. SOME DISCHARGE ALSO IS MADE INTO THE OHIO RIVER, THE POLLUTION HAS CONTINUED SINCE THIS PICTURE WAS TAKEN. NEW COKE BATTERIES WERE SCHEDULED FOR OPERATION IN THE FALL OF 1975",247/36/014796,NWDNS-412-DA-14796,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14796_16-0376M.TIF,557248.jpg,"Alexandrowicz, John L.",,,,10042108.0,Aliquippa (Pa.),"40 38 N, 080 14 W (40.633, -80.233)",Pollution and Environmental Damage
557252,1973-09-01,"CLOSEUP OF AN OUTFALL CONTAINING STYRENE EMPTYING INTO RACCOON CREEK WHICH EMPTIES INTO THE OHIO RIVER. IT COMES FROM THE KOPPERS CHEMICAL KOBUTA PLANT IN POTTER TOWNSHIP, BEAVER COUNTY WHICH IS WEST OF PITTSBURGH, PENNSYLVANIA",247/40/014800,NWDNS-412-DA-14800,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14800_16-0380M.TIF,557252.jpg,"Alexandrowicz, John L.",,,,10036608.0,Beaver County (Pa.),"40 45 N, 080 30 W (40.75, -80.5)",Pollution and Environmental Damage
557279,1974-10-01,NEW HOUSING HAS REPLACED THE OLD RUNDOWN AREA OF NORTHSIDE. THE LOW-COST DWELLINGS ARE NEAR THE CENTRAL BUSINESS DISTRICT AND EASILY ACCESSIBLE TO DOWNTOWN BY PUBLIC TRANSIT OR BY WALKING. THE FORMER SLUM AREA IS ATTRACTING AN INCREASING NUMBER OF PEOPLE WHO VIEW CITY LIFE AS AN ATTRACTIVE ALTERNATIVE TO THE SUBURBS,248/07/014827,NWDNS-412-DA-14827,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14827_16-0407M.TIF,557279.jpg,"Alexandrowicz, John L.",,,,10046064.0,Pittsburgh (Pa.),"40 26 N, 079 59 W (40.433, -79.983)",Urban Landscape
557292,1974-11-01,MULTI-LEVEL CAR PARKING LOT. THE FACE OF THE CITY BEGAN CHANGING IN THE EARLY 1950'S DURING THE URBAN RENEWAL RENAISSANCE PROGRAM. PARK-LIKE SETTINGS WITH VARIOUS KINDS OF PLANTINGS SCULPTURE AND POOLS WERE ADDED AROUND THE MODERN OFFICE BUILDINGS TO COMPLEMENT THE STRUCTURES AND ADD A HUMAN DIMENSION,248/20/014840,NWDNS-412-DA-14840,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14840_16-0420M.TIF,557292.jpg,"Alexandrowicz, John L.",,,,10046064.0,Pittsburgh (Pa.),"40 26 N, 079 59 W (40.433, -79.983)",Transportation and Infrastructure
557342,1975-04-01,"REMAINS OF THE KITCHEN IN A HOUSE VACATED BY THE ERNEST WATKINS FAMILY IN THE MULKEY SQUARE AREA. MANY OF THE LOW INCOME RESIDENTS OF THE WEST SIDE AREA WERE DISPLACED BY CONSTRUCTION OF AN INTERSTATE HIGHWAY THROUGH AN AREA ALREADY ISOLATED BY ROADS AND RAILROAD TRACKS. IT TOOK THE FAMILY TWO MONTHS TO LOCATE RENTAL HOUSING WITHIN THEIR PRICE RANGE ON THE OTHER SIDE OF TOWN IN KANSAS CITY, KANSAS",249/10/014890,NWDNS-412-DA-14890,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14890_16-0470M.TIF,557342.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10046046.0,Kansas City (Mo.),"39 05 N, 094 34 W (39.083, -94.567)",Industrial Site
557373,1975-06-01,"UNION CARBIDE FERRO-ALLOY PLANT. EMISSIONS FROM THE METALLURIGICAL PLANT WERE REDUCED 97.7 PERCENT BETWEEN OCTOBER 1967, AND SEPTEMBER, 1975. THE DECREASE OCCURRED AFTER AGREEMENT ON A COMPLIANCE SCHEDULE BETWEEN UNION CARBIDE AND THE WEST VIRGINIA AIR POLLUTION CONTROL COMMISSION. THE U.S. ENVIRONMENTAL PROTECTION AGENCY STACK SAMPLED PLANT EMISSIONS WHILE DEVELOPING NATIONAL NEW SOURCE PERFORMANCE STANDARDS. (SEE IMAGES 8496-98)",249/41/014921,NWDNS-412-DA-14921,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14921_16-0501M.TIF,557373.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10042212.0,Alloy (W. Va.),"38 08 N, 081 16 W (38.133, -81.267)",Pollution and Environmental Damage
557379,1975-05-01,"UNION CARBIDE FERRO-ALLOY PLANT SEEN FROM DEEP WATER. TOTAL PLANT EMISSIONS DECREASED FROM 113,252 TONS TO 2,649 TONS FROM 1967 TO 1975, A DROP OF 97.7 PERCENT. THE DECREASE OCCURRED AFTER AGREEMENT ON A COMPLIANCE SCHEDULE BETWEEN UNION CARBIDE AND THE WEST VIRGINIA AIR POLLUTION CONTROL COMMISSION. THE U.S. ENVIRONMENTAL PROTECTION AGENCY STACK SAMPLED PLANT EMISSIONS WHILE DEVELOPING NATIONAL NEW SOURCE PERFORMANCE STANDARDS. (SEE IMAGES 8566 AND 8567)",249/47/014927,NWDNS-412-DA-14927,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14927_16-0507M.TIF,557379.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045375.0,Charleston (W. Va.),"38 20 N, 081 37 W (38.333, -81.617)",Industrial Site
557404,1975-05-01,"NEAT, WELL KEPT HOMES ON A HILLSIDE OF BOOMER, NEAR THE UNION CARBIDE FERRO-ALLOY PLANT. TOTAL PLANT EMISSIONS FROM THE METALLURGICAL FURNACES AND THE POWERHOUSE WERE REDUCED 97.7 PERCENT BETWEEN OCTOBER, 1967, AND SEPTEMBER, 1975. A COMPLIANCE SCHEDULE WAS REACHED BETWEEN THE COMPANY AND THE WEST VIRGINIA AIR POLLUTION CONTROL COMMISSION. EPA STACK SAMPLED PLANT EMISSIONS WHILE DEVELOPING NATIONAL NEW SOURCE PERFORMANCE STANDARDS. (SEE FICHE #141 TO 146)",250/12/014952,NWDNS-412-DA-14952,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-14952_16-0532M.TIF,557404.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10042212.0,Alloy (W. Va.),"38 08 N, 081 16 W (38.133, -81.267)",Rural Landscape
557627,,"View through an old growth forest with young trees growing in the sunlight between the hugh old Douglas fir trees. Harold MacMillan Park, on Vancouver Island, British Columbia. Near Port Alberni, British Columbia, Canada. From the Environmental Protection Agencys Project DOCUMERICA collection, "" In Praise of Forests"". For additional images see Fiche #s 209, 210, 211, 212, and 213. ENTHEOS. April, 1969.",,NWDNS-412-DA-15175,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-15175_16-0755M.TIF,557627.jpg,,,,,,,,Pollution and Environmental Damage
557635,1973-04-01,"DOWNTOWN MAIN STREET IN HOUSTON, TEXAS. THIS IS ONE OF A SERIES OF 21 BLACK AND WHITE PHOTOGRAPHS. THEY DOCUMENT THE ENVIRONMENTS REMAINING FROM THE 19TH CENTURY IN TERMS OF ARCHITECTURE, COMMERCE AND LIFESTYLES. THE PICTURES ALSO COMPARE THE CONTEMPORARY CITY SHOWING DISPLACEMENT OF THE UNIQUE BY THE ORDINARY AND NOTING CURRENT URBAN PROBLEMS. THE PICTURES SHOW A REGION AND ITS UNIQUENESS IN PEOPLE AND ARCHITECTURE IN EAST TEXAS WHICH IS STILL A PART OF THE SOUTH",254/05/015185,NWDNS-412-DA-15185,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-15185_16-0763M.TIF,557635.jpg,"Lyon, Danny,","Danny Lyon (b. 1942, New York City), photographer and film maker.",1942.0,,10045173.0,Texas,"30 00 N, 100 00 W (30, -100)",Urban Landscape
557731,1975-06-01,"CARPENTER AT WORK ON THE FIRST UNIT OF THE NEW ALPINE VILLAGE AT THE OUTSKIRTS OF HELEN. WHEN COMPLETED THE PROJECT WILL DOUBLE THE SIZE OF THE TOURIST FACILITIES OF THE SMALL MOUNTAIN COMMUNITY OF SOME 270 PEOPLE. THE CORPORATION THAT IS BUILDING THE FACILITIES IS CONTINUING THE BAVARIAN ALPINE THEME OF THE HELEN BUSINESS DISTRICT IT WAS RENOVATED, STARTING IN 1969 AFTER ENDORSEMENT FORM TOWN OFFICIALS, BUSINESSMEN AND RESIDENTS",255/41/015281,NWDNS-412-DA-15281,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-15281_16-0859M.TIF,557731.jpg,"Stephenson, Al","Al Stephenson, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045287.0,Georgia,"32 00 N, 084 00 W (32, -84)",Industrial Site
557759,1975-07-01,"MAILBOX ON SIMS ROAD AT ROBERTSTOWN, GEORGIA, A MILE NORTHEAST OF HELEN. THIS LOW MOUNTAIN AREA SOME 90 MILES NORTHEAST OF ATLANTA ATTRACTS CAMPERS AND FISHERMEN.ALSO OF INTEREST IS THE BUSINESS DISTRICT IN HELEN WHICH HAS BEEN RENOVATED WITH A BAVARIANALPINE THEME. SUCCESS OF THE PROJECT, BEGUN IN 1969, HAS LED TO NEW DEVELOPMENT WHICH WILL AFFECT BOTH TOWNS. A PLANNING REPORT FOR HELEN CITES THE NEED FOR BALANCE BETWEEN GROWTH AND PUBLIC INTEREST",256/09/015309,NWDNS-412-DA-15309,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-15309_16-0887M.TIF,557759.jpg,"Stephenson, Al","Al Stephenson, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045287.0,Georgia,"32 00 N, 084 00 W (32, -84)",Industrial Site
