net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
70.335,54,23.832,13,3,1,0,1,0,1,0
-0.959,31,20.418,12,4,1,0,0,0,0,0
5.02,43,10.98,12,3,0,0,0,0,1,0
0.5,45,20.43,12,4,0,0,0,0,1,0
0.0,46,28.8,12,2,0,0,1,0,1,0
1.024,26,42.738,15,3,1,1,0,0,1,0
0.019,34,11.091,10,4,0,0,0,0,0,0
87.996,49,79.023,18,4,1,1,1,1,1,0
11.4,28,44.376,15,4,1,1,1,0,1,0
-11.0,49,76.86,15,6,1,1,1,0,1,0
0.875,34,15.3,11,1,0,0,0,0,1,0
0.02,58,19.089,12,3,0,0,0,0,1,0
0.0,26,8.16,12,4,1,0,0,0,0,0
60.4,43,103.356,18,3,1,0,0,1,1,0
-1.26,33,14.28,10,5,1,0,0,0,1,0
5.424,46,38.997,12,3,1,0,0,1,1,0
0.892,26,22.338,14,1,0,0,0,0,0,0
-3.8,25,24.63,15,1,0,0,0,0,0,0
0.8,35,51.9,12,4,1,1,0,0,1,0
41.699,61,17.508,14,1,0,0,1,1,0,0
9.5,55,30.954,12,2,1,1,0,1,1,0
9.15,43,18.9,12,3,0,0,0,0,0,0
12.821,42,56.55,16,4,1,0,0,1,1,0
0.305,32,28.122,12,4,0,0,0,0,1,0
-11.65,43,56.589,12,4,1,1,0,1,1,0
0.0,28,13.794,12,4,1,0,0,0,0,0
59.1,57,74.718,12,3,1,1,0,1,1,0
11.937,47,23.772,18,4,1,1,0,1,1,0
31.498,59,55.356,9,4,1,1,0,1,1,0
13.199,53,34.191,12,4,1,0,0,1,1,0
12.849,36,51.165,14,4,1,1,0,0,1,0
30.799,53,35.34,12,3,1,0,0,0,1,0
18.613,34,56.574,17,4,1,1,1,1,1,0
1324.445,59,242.124,12,2,1,0,0,1,1,0
3.0,63,34.764,10,2,1,1,0,0,0,0
3.738,54,26.52,12,1,0,0,1,0,1,0
-2.0,39,62.13,18,5,1,0,0,0,1,0
8.9,36,43.26,8,8,1,1,0,0,1,0
4.449,33,30.963,12,5,1,0,0,0,1,0
7.2,46,35.61,18,2,1,0,0,0,1,0
-17.1,35,26.55,12,2,0,0,1,0,1,0
42.68,46,26.1,14,3,0,0,0,1,1,0
6.0,43,83.886,14,5,1,1,0,1,1,0
25.049,37,32.442,16,1,0,0,1,1,1,0
5.968,42,55.791,15,4,1,1,0,0,1,0
6.2,26,8.07,15,2,0,0,0,1,0,0
31.649,40,36.06,13,1,1,0,0,1,1,0
-1.14,33,44.7,18,5,1,1,1,0,0,0
0.0,37,9.792,10,2,0,0,0,0,0,0
0.075,43,18.366,12,4,1,0,0,0,1,0
4.5,28,21.675,12,2,0,0,0,0,0,0
0.0,27,26.4,14,4,1,1,0,0,1,0
0.0,27,2.649,12,3,1,0,0,0,0,0
0.059,34,9.081,12,2,0,0,0,0,0,0
0.0,31,34.5,12,1,0,0,0,0,0,0
0.275,26,28.035,12,3,0,0,0,0,0,0
8.459,27,41.436,14,4,1,1,1,0,1,0
19.249,35,47.421,10,4,1,1,0,0,0,0
1.322,32,21.6,12,2,0,0,1,1,0,0
4.199,64,21.102,12,2,1,0,1,0,1,0
-12.918,29,30.249,12,3,1,1,0,0,1,0
4.0,36,39.594,12,1,0,0,1,0,0,0
-5.007,31,14.763,14,4,1,0,0,0,1,0
-8.25,40,23.37,12,5,1,1,0,0,0,0
-2.975,35,26.46,12,1,0,0,0,0,1,0
-5.75,57,35.418,13,5,1,0,0,0,1,0
0.0,55,4.59,10,4,0,0,0,0,0,0
-1.0,36,20.4,13,4,0,0,0,0,0,0
-8.676,40,37.062,18,6,1,1,1,0,1,0
0.0,28,13.26,12,2,0,0,0,0,0,0
1.8,41,23.469,14,3,0,0,0,0,1,0
52.615,31,34.818,17,4,1,0,0,1,1,0
-1.2,51,53.226,13,8,1,1,1,0,1,0
4.245,36,29.16,17,3,0,0,1,0,1,0
172.6,39,49.2,18,1,0,0,0,1,1,0
-1.984,40,16.8,10,2,0,0,0,0,1,0
78.599,62,29.694,12,2,1,0,0,1,1,0
15.0,55,65.124,13,2,1,1,1,0,1,0
-7.67,27,55.365,14,3,1,1,0,0,0,0
1.0,31,31.338,13,4,1,1,0,0,1,0
25.5,57,49.428,16,1,0,0,0,1,1,0
-2.451,55,9.738,12,1,0,0,0,0,0,0
-0.4,49,10.713,11,2,0,0,0,0,0,0
17.398,46,12.927,12,4,1,0,0,1,1,0
0.1,40,16.848,8,4,1,0,0,0,0,0
0.099,54,26.202,12,1,0,0,0,0,0,0
14.7,46,35.709,17,2,1,0,0,1,1,0
-0.725,30,24.51,12,2,1,1,0,0,0,0
-4.9,39,30.78,12,4,0,0,0,0,1,0
10.749,62,16.524,8,4,0,0,0,0,1,0
0.0,30,11.22,3,3,0,0,0,0,0,0
-0.05,31,43.476,9,4,1,1,0,0,1,0
1.999,33,14.52,12,1,0,0,0,0,0,0
1.3,30,22.8,10,5,1,0,0,0,1,0
5.8,33,84.621,18,4,1,1,0,0,1,0
-1.691,26,23.154,14,2,0,0,0,1,1,0
0.0,45,19.677,10,4,1,0,0,0,0,0
-0.7,32,24.0,15,3,1,0,0,0,1,0
-9.9,50,87.708,12,2,1,1,1,0,1,0
-0.2,49,8.535,10,1,0,0,0,0,0,0
0.153,37,20.1,12,1,0,0,0,0,0,0
1.2,41,33.6,18,5,1,1,1,0,1,0
0.5,29,24.51,12,4,1,1,0,0,0,0
-0.08,31,12.036,6,6,1,0,0,0,1,0
100.0,64,43.002,14,2,1,0,0,1,1,0
8.7,36,60.702,12,4,1,1,1,0,1,0
0.75,31,18.642,6,4,1,0,0,0,0,0
-2.5,32,12.24,13,2,0,0,0,1,1,0
9.75,59,21.747,12,4,1,0,0,0,0,0
3.949,47,25.107,13,2,1,1,0,0,1,0
-0.366,48,12.165,6,5,1,1,1,0,1,0
-10.946,64,33.651,12,1,0,0,1,0,1,0
0.0,50,18.729,12,3,0,0,1,0,1,0
76.84,61,52.854,13,2,1,1,0,1,1,0
27.196,57,49.509,18,1,0,0,0,0,1,0
0.064,29,37.245,13,4,1,1,0,0,1,0
1.569,39,14.382,15,3,0,0,0,0,0,0
-1.32,27,41.808,14,2,1,1,1,0,1,0
28.3,41,52.182,16,4,1,0,0,1,1,0
-0.768,33,27.486,10,4,1,0,0,0,1,0
3.338,34,27.876,14,5,1,0,0,1,1,0
0.0,42,13.44,13,4,0,0,0,0,1,0
0.0,30,15.3,12,3,0,0,0,0,0,0
1.5,38,108.054,16,5,1,0,0,1,1,0
-2.85,27,30.015,16,1,0,0,0,0,0,0
-2.9,30,31.875,12,1,0,0,0,0,0,0
1.0,32,27.57,13,3,1,0,0,0,0,0
-12.276,39,22.956,12,4,1,1,0,0,1,0
0.0,57,10.797,11,2,0,0,0,0,0,0
0.0,44,13.005,12,1,0,0,0,0,0,0
40.199,55,39.975,12,2,1,1,0,1,1,0
-1.8,47,6.435,6,7,1,1,0,0,1,0
1.95,46,34.608,18,3,1,1,0,1,1,0
40.9,45,70.755,17,2,1,1,0,1,1,0
0.0,32,12.96,12,3,1,0,0,0,1,0
54.303,60,41.118,15,1,0,0,0,1,1,0
-3.175,43,56.133,14,4,1,1,0,0,1,0
-4.0,39,11.205,14,5,0,0,0,0,1,0
0.0,48,7.113,16,1,0,0,0,0,0,0
14.583,60,15.894,12,2,1,0,0,1,1,0
0.005,35,12.963,12,1,0,0,0,0,1,0
1.609,59,20.43,6,1,0,0,1,1,0,0
21.3,45,33.822,14,3,0,0,0,1,1,0
61.366,44,61.581,15,4,1,1,0,1,1,0
21.149,40,39.201,12,1,0,0,0,1,1,0
-1.062,29,59.652,16,3,1,1,0,1,1,0
-1.3,47,8.4,12,3,0,0,0,0,0,0
-8.75,34,28.032,12,1,0,0,0,0,0,0
1.149,34,29.85,16,2,1,0,0,0,0,0
0.6,43,14.511,12,5,0,0,0,1,1,0
-0.4,48,27.156,12,2,0,0,0,0,1,0
32.648,41,82.524,12,2,1,0,0,1,1,0
0.0,62,9.69,8,1,0,0,0,0,1,0
18.45,53,22.614,16,1,0,0,0,0,1,0
0.0,39,15.504,12,5,0,0,1,0,0,0
2.75,29,33.63,1,4,1,1,1,0,1,0
0.05,28,10.2,12,1,0,0,0,0,0,0
2.5,40,24.681,16,4,1,1,0,1,1,0
0.0,26,9.801,12,3,0,0,0,0,0,0
3.0,26,39.66,18,2,1,1,0,0,1,0
-0.2,28,17.859,13,3,0,0,0,0,1,0
-3.4,32,21.585,12,2,1,1,0,0,1,0
-0.8,52,40.224,10,3,1,1,1,0,0,0
1.14,36,34.488,11,5,1,1,0,0,1,0
3.5,55,33.681,12,5,1,1,1,1,1,0
0.0,29,12.0,18,1,0,0,0,0,0,0
931.0,63,42.876,17,1,0,0,0,1,1,0
5.0,36,17.379,10,3,0,0,0,1,1,0
39.574,60,30.78,13,5,1,1,0,1,1,0
0.225,41,39.63,13,3,1,1,0,0,0,0
0.0,25,5.82,12,4,1,0,0,0,0,0
-0.331,27,16.056,11,4,1,0,0,0,1,0
-5.177,45,26.7,12,2,0,0,1,0,0,0
-4.0,28,48.12,14,3,1,1,0,0,0,0
4.5,59,22.119,14,1,0,0,0,1,1,0
2.18,35,22.35,16,1,0,0,1,0,0,0
5.004,51,137.16,16,3,1,1,1,1,1,0
-10.3,30,18.042,12,5,1,0,0,1,1,0
13.0,41,19.02,13,4,1,0,0,1,1,0
-0.389,37,21.381,12,1,0,0,0,0,1,0
-6.395,25,27.918,16,1,0,0,0,0,0,0
100.0,55,93.336,18,4,1,1,1,0,1,0
-3.416,42,17.172,10,1,0,0,1,0,1,0
15.8,35,21.606,13,2,1,1,1,1,1,0
-4.9,42,34.785,12,4,1,0,0,0,0,0
0.15,39,20.517,12,2,1,1,0,0,1,0
1.022,46,20.988,13,1,1,0,1,0,1,0
-18.051,36,10.212,14,4,1,0,0,0,1,0
-0.801,32,34.938,14,4,1,0,0,0,0,0
0.0,46,9.36,12,1,0,0,0,0,0,0
-0.655,33,25.356,1,4,1,1,1,0,1,0
-0.234,28,18.798,12,1,1,0,1,0,1,0
6.9,45,76.872,18,4,1,1,1,0,1,0
-0.625,57,25.227,12,4,1,0,0,0,1,0
-5.9,53,14.496,15,2,0,0,0,0,1,0
-0.7,44,9.18,14,4,0,0,0,0,1,0
32.568,49,12.675,12,3,0,0,1,0,1,0
-5.141,26,22.854,12,3,1,1,0,0,0,0
0.05,29,16.8,11,3,0,0,0,0,0,0
-0.55,43,20.529,12,1,0,0,1,0,0,0
11.999,46,26.964,12,1,0,0,1,0,0,0
73.499,44,55.344,15,4,1,0,0,0,1,0
-1.8,28,27.03,16,1,0,0,0,0,0,0
0.0,42,7.47,4,3,0,0,0,0,0,0
2.084,38,12.384,13,4,1,0,0,0,1,0
1089.619,38,135.405,17,3,1,1,0,1,1,0
0.8,35,21.012,12,1,0,0,0,0,0,0
1.58,40,15.594,16,2,0,0,0,0,1,0
69.87,61,52.806,12,3,1,0,0,1,1,0
8.798,44,83.499,17,3,0,0,0,1,1,0
89.5,40,67.128,14,2,1,0,0,1,1,0
1.019,60,5.391,10,1,0,0,0,0,1,0
-2.75,29,19.797,13,2,1,1,0,0,0,0
16.8,61,48.582,12,2,1,1,1,0,1,0
-2.65,45,31.674,14,1,0,0,0,0,0,0
72.964,59,55.314,14,1,0,0,0,0,0,0
80.0,45,14.058,14,3,0,0,0,0,1,0
-0.75,43,26.166,15,1,0,0,1,0,0,0
0.0,38,19.365,10,3,0,0,0,0,0,0
4.249,43,44.751,18,5,1,1,1,0,1,0
-0.98,40,22.5,15,1,0,0,0,0,0,0
-0.057,28,18.144,10,5,1,0,0,0,1,0
33.725,33,42.699,16,3,1,1,0,1,1,0
0.0,49,4.632,12,7,0,0,0,0,0,0
-1.8,58,44.925,12,2,1,1,0,0,0,0
-1.5,27,14.43,16,2,1,0,0,0,0,0
0.384,29,7.977,12,4,0,0,0,0,1,0
-1.4,35,30.0,12,6,1,1,0,0,0,0
0.494,38,18.468,13,4,1,1,0,0,0,0
57.5,64,85.08,14,2,1,0,0,1,1,0
57.0,29,58.878,1,3,1,0,0,0,1,0
0.2,34,8.988,14,6,0,0,0,0,1,0
3.0,51,21.969,14,1,0,0,0,0,0,0
22.999,58,53.382,18,4,1,0,0,1,1,0
-0.996,32,46.401,12,3,1,1,0,0,1,0
3.599,27,45.3,12,2,1,1,0,0,1,0
0.1,58,16.947,12,1,0,0,1,0,0,0
-4.823,35,20.103,16,5,1,1,0,0,0,0
55.0,55,23.64,11,2,1,1,0,1,1,0
0.21,49,10.674,15,1,0,0,0,0,0,0
170.0,62,102.744,13,3,1,1,0,1,1,0
20.685,48,40.641,12,1,0,0,0,1,1,0
0.063,27,17.832,13,4,1,0,0,0,1,0
-0.13,33,24.024,16,1,0,0,0,0,0,0
0.3,27,36.393,12,3,1,0,0,0,0,0
6.799,57,23.85,13,1,0,0,0,1,0,0
866.86,63,25.164,14,2,0,0,0,0,1,0
0.05,44,11.61,12,1,0,0,0,0,1,0
-2.04,46,14.424,8,4,1,0,0,0,1,0
0.749,42,20.469,12,2,0,0,0,0,0,0
0.0,49,18.9,11,1,0,0,1,0,0,0
11.75,50,76.404,13,3,1,1,0,1,1,0
14.098,50,32.232,18,1,0,0,1,0,1,0
-0.3,41,18.09,8,2,1,0,0,0,0,0
2.7,34,21.387,18,1,0,0,0,0,0,0
-0.835,26,18.006,14,4,0,0,0,0,0,0
-5.427,44,37.74,12,3,1,1,1,0,1,0
0.2,28,14.4,5,2,0,0,0,0,0,0
-0.4,26,13.818,14,1,0,0,1,0,0,0
0.999,37,22.5,12,1,0,0,0,0,0,0
17.299,57,43.968,14,2,1,0,0,0,0,0
-5.53,44,9.858,15,1,0,0,0,0,0,0
-6.401,44,25.188,13,2,0,0,1,0,0,0
-0.25,32,7.152,10,3,0,0,1,0,0,0
22.705,37,15.246,12,3,1,0,0,0,1,0
82.46,43,46.176,15,3,1,1,0,1,1,0
0.0,43,2.166,10,1,0,0,0,0,0,0
-2.1,48,18.564,14,2,0,0,0,0,1,0
-2.8,48,6.0,14,1,0,0,0,0,0,0
0.5,35,23.091,16,3,0,0,0,0,0,0
10.299,44,22.956,6,2,0,0,0,0,0,0
20.399,31,38.196,16,2,1,1,0,0,1,0
10.56,46,45.531,12,3,1,1,0,1,1,0
0.0,44,12.858,11,2,1,0,0,0,0,0
0.0,53,3.156,12,1,0,0,0,0,0,0
15.199,44,18.39,12,2,1,0,0,1,1,0
-3.0,31,20.229,12,4,1,1,0,0,1,0
-1.335,28,31.8,12,4,1,0,0,0,0,0
24.5,36,44.595,14,2,1,0,0,1,1,0
0.0,44,17.505,10,2,0,0,0,0,0,0
17.7,55,71.757,18,4,1,1,1,0,1,0
0.0,40,69.12,14,7,1,1,0,0,0,0
4.999,43,5.4,13,3,1,0,0,0,0,0
0.0,25,19.248,12,1,0,0,0,0,0,0
-5.0,38,56.43,12,3,1,1,0,0,0,0
3.025,30,44.169,12,2,1,1,0,0,1,0
-0.25,55,7.134,10,5,1,1,0,0,1,0
1.5,28,43.485,16,1,0,0,0,0,1,0
-1.38,32,62.352,17,1,0,0,0,1,1,0
0.0,53,18.696,11,6,0,0,0,0,1,0
59.549,44,52.182,12,5,1,0,0,0,1,0
-0.036,52,17.424,12,3,1,1,0,0,1,0
-2.6,50,27.33,14,4,1,1,0,0,0,0
-2.28,42,35.28,12,3,1,1,0,0,1,0
-5.192,36,15.186,9,4,1,0,0,1,1,0
0.0,34,39.9,13,5,1,1,0,0,0,0
63.022,37,41.994,12,4,1,1,0,1,1,0
-4.47,42,53.205,6,5,1,1,0,0,1,0
-2.0,27,8.64,12,1,0,0,0,0,0,0
0.05,30,18.36,13,3,0,0,0,0,1,0
-1.203,51,9.72,3,6,1,0,0,0,0,0
33.249,49,87.66,14,2,1,1,1,1,1,0
0.0,38,41.496,12,1,0,0,0,0,1,0
-0.545,56,32.436,8,2,1,0,0,0,1,0
4.0,44,36.72,12,4,0,0,1,0,1,0
-11.66,61,21.876,12,2,1,0,1,0,1,0
16.055,31,47.16,12,2,1,1,0,0,1,0
10.1,26,30.342,15,1,0,0,0,1,0,0
30.0,31,12.093,14,1,0,0,0,1,1,0
5.0,35,17.472,12,3,1,0,0,0,0,0
22.349,60,42.396,14,3,1,0,0,1,1,0
0.05,29,17.85,3,7,1,1,0,0,1,0
-19.6,46,48.0,13,4,1,0,0,0,0,0
-2.38,32,7.284,12,4,1,1,0,0,0,0
-11.98,40,24.0,16,4,1,0,0,0,1,0
-2.948,32,20.712,14,4,1,0,0,0,1,0
10.05,54,9.816,12,1,0,0,0,1,1,0
0.0,53,16.83,11,1,0,0,0,0,1,0
-4.9,29,36.873,12,2,1,1,1,0,1,0
193.048,38,14.025,16,3,1,0,0,1,0,0
-3.0,27,39.6,18,1,0,0,0,0,0,0
0.5,61,11.424,11,1,0,0,0,0,1,0
0.0,28,12.75,12,3,0,0,0,0,0,0
0.269,49,10.992,12,2,0,0,0,0,1,0
-0.112,52,37.83,12,2,1,1,1,0,1,0
18.299,38,88.2,14,3,1,0,0,1,1,0
17.149,54,50.409,18,1,0,0,0,1,0,0
2.9,35,37.38,12,4,1,1,0,0,0,0
-1.0,36,15.6,5,5,1,0,0,0,0,0
-0.55,30,17.349,18,1,0,0,0,0,0,0
8.199,44,10.173,18,1,0,0,0,1,0,0
0.1,26,24.309,12,3,1,0,0,0,0,0
25.437,62,22.974,12,2,1,1,0,0,1,0
-3.651,31,19.812,12,6,1,0,0,0,1,0
16.5,59,39.681,12,3,1,0,0,1,1,0
-6.2,38,20.985,10,5,1,1,0,0,1,0
2.13,42,50.037,13,4,1,1,0,0,1,0
-0.44,33,24.516,11,5,1,1,0,0,0,0
-1.0,44,22.41,13,3,0,0,1,0,0,0
39.411,44,104.46,18,4,1,0,0,1,1,0
1.035,46,30.6,13,3,0,0,0,0,1,0
47.749,36,82.656,14,4,1,0,0,1,1,0
-7.0,45,44.019,16,5,1,1,0,1,1,0
60.4,64,31.254,12,4,0,0,1,1,1,0
7.499,54,19.17,12,4,0,0,1,0,1,0
156.1,38,107.172,14,4,1,1,1,0,1,0
-7.955,34,33.954,14,5,1,1,0,0,1,0
9.875,47,27.006,14,2,0,0,0,1,1,0
-0.1,25,14.178,12,2,0,0,0,0,0,0
-11.179,46,6.9,6,1,0,0,0,0,0,0
-0.108,52,11.115,6,1,0,0,0,0,0,0
-18.6,39,63.294,14,5,1,1,1,0,1,0
4.077,30,25.44,12,3,0,0,1,0,1,0
10.0,35,46.278,12,4,1,1,0,0,0,0
-7.8,34,38.52,14,2,1,0,0,0,1,0
0.7,31,17.04,15,3,1,1,0,1,0,0
-1.235,43,36.51,15,7,1,1,0,0,1,0
15.0,40,28.65,12,4,1,1,0,1,1,0
0.3,43,43.146,14,7,1,0,0,0,1,0
0.0,30,18.753,12,1,0,0,0,0,0,0
0.35,25,28.059,14,1,0,0,1,0,0,0
-0.351,28,15.315,16,1,0,0,0,0,0,0
0.0,37,31.83,12,5,1,1,0,0,1,0
0.1,31,12.234,13,3,1,0,0,0,0,0
66.499,57,104.346,18,2,0,0,0,0,0,0
57.996,46,81.162,18,4,1,1,0,1,1,0
3.1,27,28.86,16,2,0,0,0,0,0,0
-2.025,62,9.894,8,3,0,0,0,0,1,0
-45.0,30,23.004,12,1,0,0,0,0,0,0
8.225,31,48.423,13,2,1,1,0,1,1,0
1.2,29,20.568,18,1,0,0,0,0,0,0
37.24,46,55.074,13,6,1,1,1,0,1,0
15.801,62,13.317,11,1,0,0,0,0,1,0
2.999,41,18.66,6,5,1,0,0,0,1,0
-2.157,41,70.275,14,4,1,1,0,0,1,0
5.0,27,29.676,14,1,0,0,1,0,1,0
0.111,30,13.44,16,3,0,0,0,0,1,0
4.799,26,24.942,13,4,0,0,0,0,0,0
0.5,28,100.026,8,2,0,0,0,0,0,0
-1.05,28,46.332,9,4,1,1,0,0,0,0
-9.5,32,28.89,16,5,1,0,0,0,1,0
-0.2,26,4.164,14,2,0,0,0,0,0,0
-3.4,43,25.5,14,1,0,0,0,0,1,0
0.0,27,12.93,16,1,0,0,1,0,0,0
7.699,44,23.19,13,4,1,0,0,0,1,0
0.1,41,19.215,14,3,0,0,0,0,0,0
-20.85,31,7.65,18,1,0,0,0,0,0,0
1.96,31,17.649,16,1,0,0,0,0,0,0
0.026,42,7.497,5,4,1,0,0,0,0,0
28.949,45,23.028,16,2,0,0,0,0,1,0
7.0,33,76.05,15,4,1,1,1,0,1,0
2.5,43,22.65,12,5,1,1,0,0,1,0
5.6,26,58.26,12,3,1,1,0,0,1,0
43.198,47,84.378,13,3,1,1,0,0,0,0
31.799,60,23.568,11,3,0,0,1,1,1,0
0.0,46,4.8,12,2,0,0,0,0,0,0
0.0,35,26.7,12,3,1,1,0,0,0,0
15.3,29,34.62,16,4,1,0,0,0,1,0
1.7,41,12.504,12,4,0,0,0,0,0,0
-4.152,35,24.159,12,4,1,1,0,0,1,0
3.0,38,19.227,15,3,0,0,1,0,0,0
-0.15,37,34.101,18,1,0,0,1,0,0,0
-1.062,29,16.236,14,3,0,0,0,0,1,0
0.0,30,8.415,12,2,0,0,0,0,0,0
-1.9,25,31.956,13,1,0,0,0,0,0,0
0.349,43,25.872,12,5,1,0,0,0,1,0
-1.9,50,31.278,12,5,1,0,0,0,1,0
-15.1,30,55.359,15,2,1,0,0,0,0,0
-5.763,29,10.8,12,2,1,1,0,0,0,0
2.694,39,58.578,16,2,1,1,0,0,1,0
3.399,43,17.706,16,3,0,0,0,0,0,0
-0.701,27,18.09,7,5,1,1,0,0,1,0
42.4,57,33.777,12,3,1,0,0,1,1,0
20.8,43,47.358,13,4,1,1,0,1,1,0
0.399,29,43.374,14,1,0,0,0,0,0,0
110.103,37,49.806,18,1,0,0,0,1,0,0
0.999,55,12.3,3,4,1,0,0,0,0,0
18.449,44,29.526,12,4,0,0,0,1,1,0
7.492,35,77.628,13,2,1,1,0,0,1,0
-2.5,36,34.986,11,6,1,1,0,0,0,0
13.5,37,25.8,14,1,0,0,0,1,1,0
-0.5,43,16.959,6,7,1,0,0,0,0,0
0.0,28,4.044,12,5,1,0,0,0,1,0
0.0,38,25.626,6,4,1,0,0,0,0,0
59.225,55,36.3,14,1,0,0,0,1,0,0
0.549,30,24.627,18,2,0,0,0,0,0,0
-3.0,46,62.25,17,2,0,0,1,0,1,0
-4.91,64,10.89,12,1,0,0,0,0,0,0
0.2,33,37.146,14,4,1,1,0,0,1,0
24.5,45,90.3,16,4,1,1,0,1,1,0
-12.001,25,50.649,12,2,1,1,0,0,1,0
-0.4,34,28.05,12,1,0,0,0,0,0,0
2.672,43,94.476,16,3,0,0,0,1,1,0
0.299,39,63.15,12,4,1,0,0,0,1,0
0.0,27,4.725,10,5,1,0,0,0,0,0
2.248,31,108.135,12,4,1,1,0,0,0,0
0.55,31,20.526,12,3,1,0,0,0,1,0
0.075,30,25.5,12,2,0,0,0,0,0,0
201.5,61,45.135,12,3,1,0,1,0,1,0
17.315,29,34.773,16,4,1,0,0,1,0,0
-0.6,35,21.063,12,5,1,0,0,0,1,0
0.0,36,21.0,14,1,0,0,0,0,0,0
0.294,47,14.04,12,1,0,0,0,0,0,0
13.0,41,15.48,7,4,1,1,0,0,1,0
4.9,26,16.86,14,1,0,0,0,0,1,0
-5.201,27,19.29,12,3,1,0,0,0,1,0
-1.145,52,10.584,12,3,1,0,0,0,0,0
-0.235,62,7.338,16,1,0,0,0,0,0,0
0.0,37,17.571,12,4,1,0,0,0,0,0
0.0,50,17.688,9,3,1,0,0,0,1,0
-1.483,36,10.92,12,4,0,0,0,0,0,0
-2.05,27,35.31,14,2,1,1,1,0,0,0
-0.75,39,38.454,12,3,1,1,1,0,0,0
47.28,41,35.166,12,1,0,0,1,0,1,0
3.8,41,46.815,12,3,1,1,0,1,0,0
-3.25,35,6.0,13,2,1,0,0,0,1,0
29.0,48,59.256,17,2,0,0,0,1,0,0
2.5,47,47.802,6,6,1,1,0,0,1,0
0.499,45,15.78,10,2,0,0,1,0,1,0
-2.95,49,16.92,12,3,1,1,0,0,1,0
120.0,60,14.244,12,1,0,0,0,1,1,0
-0.216,47,11.1,12,4,1,1,0,0,0,0
-6.59,44,9.474,12,5,1,0,0,0,1,0
0.0,61,23.457,9,3,1,1,0,0,1,0
1.499,41,25.761,17,1,0,0,1,0,1,0
-1.2,34,36.225,12,4,1,0,0,0,1,0
-3.701,27,56.322,12,8,1,1,0,0,0,0
0.009,48,2.427,8,3,1,0,1,0,1,0
-2.7,28,33.984,12,1,0,0,0,0,0,0
-1.6,45,33.84,12,1,0,0,0,0,0,0
6.125,47,58.407,12,4,1,1,0,1,1,0
24.1,61,28.5,13,2,1,1,0,1,1,0
0.077,35,16.194,15,1,0,0,1,0,0,0
33.3,47,60.18,13,2,1,1,0,1,1,0
2.0,37,46.767,13,4,1,1,0,1,1,0
76.678,49,37.458,12,2,0,0,1,0,1,0
59.879,45,19.998,18,2,0,0,0,1,1,0
0.84,50,27.561,12,4,1,1,0,0,1,0
0.0,42,13.44,14,4,0,0,0,0,0,0
2.6,34,4.35,14,1,0,0,0,1,1,0
-10.4,32,36.012,12,8,1,0,0,0,1,0
0.0,32,7.146,10,2,0,0,0,0,0,0
-1.855,34,47.754,12,4,1,1,0,0,1,0
0.85,41,27.045,15,1,0,0,0,0,0,0
34.999,57,44.589,12,8,1,1,0,1,1,0
1.5,54,30.0,14,1,0,0,0,1,0,0
55.6,59,47.064,12,3,1,0,0,0,1,0
171.45,41,51.51,16,4,1,0,0,1,1,0
-0.583,32,16.32,11,3,1,0,0,0,0,0
22.7,37,54.324,12,3,1,1,1,0,1,0
-0.7,38,80.025,16,4,1,1,1,0,1,0
-3.332,49,59.256,13,2,1,1,0,0,1,0
0.0,46,18.96,8,1,0,0,0,0,0,0
-19.173,31,24.0,12,1,0,0,0,0,1,0
0.0,25,3.6,8,5,1,0,0,0,1,0
-13.968,50,52.215,14,5,1,0,0,0,0,0
-315.701,35,89.118,16,3,1,0,0,0,0,0
3.325,43,11.46,12,1,0,0,0,0,1,0
-5.32,37,35.109,12,4,1,1,1,0,1,0
-8.95,35,43.08,12,4,1,1,0,0,1,0
-10.843,42,54.963,14,4,1,1,0,0,1,0
2.0,62,18.888,12,1,0,0,1,0,0,0
0.54,27,24.84,12,4,1,0,0,0,1,0
90.531,64,35.73,12,2,1,0,0,1,1,0
24.2,41,49.956,18,4,1,1,1,1,1,0
4.206,27,47.376,16,2,1,1,0,0,1,0
2.499,31,36.771,14,1,0,0,0,0,0,0
-0.57,38,17.781,13,4,1,0,0,0,1,0
0.2,25,22.68,12,1,0,0,0,0,0,0
-0.101,29,29.424,18,2,1,1,1,0,0,0
-1.4,31,17.604,12,1,0,0,0,0,0,0
-0.273,46,23.856,8,3,1,1,0,0,1,0
0.1,61,4.635,14,2,0,0,0,0,1,0
25.65,33,46.14,12,5,1,0,0,1,1,0
0.0,47,2.7,9,1,0,0,0,0,1,0
12.889,59,15.984,14,4,1,0,0,1,1,0
95.0,56,71.748,12,3,1,1,1,1,1,0
4.999,53,13.11,12,3,0,0,0,0,1,0
-0.75,35,69.696,18,5,1,1,1,0,1,0
144.749,61,34.737,12,2,1,0,0,0,1,0
16.749,51,35.031,12,1,0,0,1,1,1,0
3.5,40,21.315,13,2,0,0,0,1,1,0
18.6,33,31.44,16,2,1,1,0,1,1,0
0.0,41,20.928,10,1,0,0,1,0,0,0
116.499,57,45.294,12,3,1,0,0,1,1,0
0.318,42,36.84,16,4,1,1,0,0,0,0
0.0,38,11.04,12,4,0,0,0,0,0,0
-1.55,31,23.748,16,1,0,0,1,0,0,0
-8.252,47,30.663,17,2,0,0,0,0,1,0
23.949,46,54.585,16,4,1,1,1,1,1,0
